#Acq. time (s)=	10
#Accumulations=	1
#Range=	Off
#Autofocus=	Off
#AutoExposure=	Off
#Spike filter=	Single accum. (Size=3)
#Delay time (s)=	0.1
#Binning=	1
#Readout mode=	Signal
#DeNoise=	Standard
#ICS correction=	On
#Dark correction=	Off
#Inst. Process=	Off
#Instrument=	LabRAM HR Evol
#Detector=	Synapse
#Objective=	x20SLWD
#Grating=	1800 gr/mm
#ND Filter=	100%
#Laser (nm)=	633 
#Spectro (cm-¹)=	1360
#Hole=	150.001
#Range=	Visible
#Collection=	Microscope
#StageXY=	Marzhauser
#StageZ=	Marzhauser
#X (µm)=	0
#Y (µm)=	0
#Z (µm)=	0
#Project=	20190124
#Sample=	1-2
#Site=	
#Title=	D_76
#Remark=	
#Date=	19.05.2019 00:54
#Acquired=	19.05.2019 00:54:01
1220.36	182.499
1220.64	178.926
1220.91	177.624
1221.19	176.652
1221.47	175.777
1221.75	175.108
1222.03	174.691
1222.31	174.347
1222.59	174.258
1222.86	174.233
1223.14	174.38
1223.42	174.604
1223.7	174.88
1223.98	175.26
1224.26	175.568
1224.53	175.932
1224.81	176.219
1225.09	176.451
1225.37	176.713
1225.65	176.718
1225.93	176.571
1226.2	176.481
1226.48	176.359
1226.76	176.06
1227.04	175.332
1227.32	174.158
1227.59	171.606
1227.87	171.948
1228.15	172.884
1228.43	173.895
1228.71	174.708
1228.98	175.499
1229.26	176.254
1229.54	177.17
1229.82	177.92
1230.1	177.644
1230.38	176.791
1230.65	175.153
1230.93	173.574
1231.21	173.758
1231.49	172.809
1231.76	173.523
1232.04	174.297
1232.32	175.555
1232.6	176.675
1232.87	177.479
1233.15	177.705
1233.43	177.567
1233.71	177.185
1233.99	176.559
1234.26	174.901
1234.54	173.945
1234.82	174.074
1235.1	174.393
1235.38	174.789
1235.65	175.261
1235.93	175.646
1236.21	176.031
1236.48	176.326
1236.76	176.623
1237.04	176.872
1237.32	177.193
1237.59	177.483
1237.87	177.787
1238.15	178.012
1238.43	178.311
1238.7	178.533
1238.98	178.784
1239.26	179.01
1239.54	179.185
1239.81	179.342
1240.09	179.614
1240.37	179.413
1240.65	179.191
1240.92	178.838
1241.2	178.261
1241.48	177.583
1241.75	176.842
1242.03	176.261
1242.31	176.023
1242.59	175.951
1242.86	175.947
1243.14	176.064
1243.42	176.171
1243.69	176.352
1243.97	176.517
1244.25	176.591
1244.52	176.676
1244.8	176.331
1245.08	175.934
1245.36	175.445
1245.63	174.913
1245.91	174.388
1246.19	173.843
1246.46	173.996
1246.74	174.23
1247.02	174.76
1247.29	175.109
1247.57	175.328
1247.85	175.537
1248.12	175.702
1248.4	175.827
1248.68	175.922
1248.95	175.977
1249.23	175.983
1249.51	175.945
1249.78	175.858
1250.06	175.723
1250.34	175.554
1250.61	175.342
1250.89	175.118
1251.17	174.762
1251.44	174.347
1251.72	174.022
1252	174.24
1252.27	174.334
1252.55	174.494
1252.82	174.488
1253.1	175.064
1253.38	175.431
1253.65	175.681
1253.93	175.751
1254.21	175.767
1254.48	175.643
1254.76	175.754
1255.04	175.849
1255.31	176.03
1255.59	176.246
1255.86	176.415
1256.14	176.557
1256.42	176.734
1256.69	176.817
1256.97	176.926
